Dstip_distinct,Dstip_distinct_i36,Dstip_entropy,Dstip_entropy_i29,Dstip_kurt,Dstip_kurt_i22,Dstip_mean,Dstip_mean_i1,Dstip_q1,Dstip_q1_i43,Dstip_q2,Dstip_q2_i50,Dstip_q3,Dstip_q3_i57,Dstip_skew,Dstip_skew_i15,Dstip_std,Dstip_std_i8,IPLen_distinct,IPLen_distinct_i40,IPLen_entropy,IPLen_entropy_i33,IPLen_kurt,IPLen_kurt_i26,IPLen_mean,IPLen_mean_i5,IPLen_q1,IPLen_q1_i47,IPLen_q2,IPLen_q2_i54,IPLen_q3,IPLen_q3_i61,IPLen_skew,IPLen_skew_i19,IPLen_std,IPLen_std_i12,dstport_distinct,dstport_distinct_i39,dstport_entropy,dstport_entropy_i32,dstport_kurt,dstport_kurt_i25,dstport_mean,dstport_mean_i4,dstport_q1,dstport_q1_i46,dstport_q2,dstport_q2_i53,dstport_q3,dstport_q3_i60,dstport_skew,dstport_skew_i18,dstport_std,dstport_std_i11,iat_distinct,iat_distinct_i41,iat_entropy,iat_entropy_i34,iat_kurt,iat_kurt_i27,iat_mean,iat_mean_i6,iat_q1,iat_q1_i48,iat_q2,iat_q2_i55,iat_q3,iat_q3_i62,iat_skew,iat_skew_i20,iat_std,iat_std_i13,pro_distinct,pro_distinct_i37,pro_entropy,pro_entropy_i30,pro_kurt,pro_kurt_i23,pro_mean,pro_mean_i2,pro_q1,pro_q1_i44,pro_q2,pro_q2_i51,pro_q3,pro_q3_i58,pro_skew,pro_skew_i16,pro_std,pro_std_i9,srcip_distinct,srcip_distinct_i35,srcip_entropy,srcip_entropy_i28,srcip_kurt,srcip_kurt_i21,srcip_mean,srcip_mean_i0,srcip_q1,srcip_q1_i42,srcip_q2,srcip_q2_i49,srcip_q3,srcip_q3_i56,srcip_skew,srcip_skew_i14,srcip_std,srcip_std_i7,srcport_distinct,srcport_distinct_i38,srcport_entropy,srcport_entropy_i31,srcport_kurt,srcport_kurt_i24,srcport_mean,srcport_mean_i3,srcport_q1,srcport_q1_i45,srcport_q2,srcport_q2_i52,srcport_q3,srcport_q3_i59,srcport_skew,srcport_skew_i17,srcport_std,srcport_std_i10
0.3125,0.004748353714050635,0.8982265179691366,0.9993242465785881,0.00031193759692875846,0.2808286512131994,0.6051150749050281,0.9839566825543337,0.3817595060406624,0.9999998119464212,0.7525675899238716,7.92076113785103e-05,0.7525676321826335,0.999999999947673,0.9792153435674096,-0.5917294511106131,0.7122253619630847,-0.9771898880821844,0.08928571428571429,0.0014743752424731772,0.8982265179691366,0.999934843246076,0.00015268551161866446,0.08827146885863912,0.171606353364991,-0.9829955590021823,0.22112211221122113,0.9999999818695493,0.10738255033557047,2.4594070247925195e-05,0.093,0.9999999999949551,0.022812834064424786,0.7748335256908919,0.16286496362925226,-0.8330251515156749,0.012165450121654502,0.9999980494616607,0.8982265179691366,0.015291999499569898,0.0001327986247836704,0.9929983122807174,0.6716647732590897,-0.9998169778870581,0.014571889082595968,0.0002550958658525567,0.11589889041266675,0.9999999994572509,0.8561576354679803,4.255255554799813e-06,0.014153270787826331,0.7936388600437694,0.886138500540929,0.6858620114755829,0.005758157389635317,0.9999993943550777,0.9999999999999998,0.008521336054550414,8.883562270183168e-05,0.9978242142482221,0.12493292302183415,-0.7113815054434568,0.01789377823802245,0.00014214617233994,0.04279291341065502,0.9999999998314757,0.19179032128093942,2.371141072394668e-06,0.01277323431445311,0.48891616252629644,0.22854117709455335,-0.6868072840894089,0.00010178117048346055,0.999993718104819,0.43706288905621693,0.027440684370154712,0.023039432875498447,0.9775088337262241,0.0002116569202790457,-0.9456912703117871,9.700889248181083e-05,0.0004577956523432828,0.00027196518845587763,0.9999999982520236,0.0002655378703862795,7.636492002681278e-06,0.4729360892233447,0.9972309197677656,0.00020967723933492793,0.985233167639404,0.3333333333333333,0.999979768588491,0.8982265179691366,0.04923139242997283,0.0004265362572068049,0.9281686516315,0.8389007286415168,0.8775897877771157,0.8647056183557218,0.0008215611311289155,0.9999999613272884,0.9999999943704706,0.8909847891537717,1.3704467183026983e-05,0.9680360138167986,0.18793052482666175,0.5045622637761068,-0.6453763182901153,0.00045699661822502514,0.0026459152793718316,0.8982265179691366,0.9997901613542131,0.03128634582383985,0.15795433762490552,0.5401935904058212,-0.20178206594546172,0.019580254676937588,0.9999999416091088,0.8428077346329194,4.41365784738897e-05,0.9313633424674405,0.9999999999837524,0.1709097574288593,0.33600287858319505,0.924619723477297,-0.08406030563619445
0.4375,0.004775180367857975,0.6579181335510146,0.9993165902494124,0.00022306330953830334,0.282371802582394,0.48992898764074844,0.6011604867833251,0.21458365796473428,0.9999998098155195,0.6751957197383036,7.965511200682361e-05,0.7525676155352424,0.99999999994708,0.9784965721365049,-0.6017213077538353,0.792902635209128,-0.9930947372480436,0.08928571428571429,0.0014827050400159907,0.4541765841839267,0.9999341049399185,0.0004778534280787881,0.08876886735218815,0.18863599148518093,-0.914527044854237,0.132013201320132,0.9999999816641068,0.05965697240865026,2.473301979732025e-05,0.04933333333333333,0.999999999994898,0.033256305924882115,0.7723835656091707,0.3981248050678566,-0.8160928740172461,0.014598540145985401,0.9999980273594269,0.44221035011619797,0.015378388184764925,0.00015196287322759186,0.9929190674402273,0.5959115339962852,-0.9578515736063977,0.014571889082595968,0.0002565370854021173,0.006903752649295599,0.9999999994511009,0.9555033866995074,4.2792965466346934e-06,0.01712762026982629,0.7967793367262078,0.9441519449945743,0.6561343248774205,0.01727447216890595,0.9999993874923011,0.9999999999999996,0.008569478020898302,0.00023369284352323815,0.9977995686946604,0.05892379134421341,-0.5797667464588947,0.000569577836715341,0.00014294925805391983,0.04063372291189411,0.9999999998295661,0.049357197877246385,2.38453734963981e-06,0.018881269345223613,0.49143179188019503,0.11886002003296343,-0.6703949592659336,0.0,0.9999936469225141,0.0,0.02759567723043929,0.0,0.9772549488669645,0.00010336733315953395,-0.9745380624845316,9.700889248181083e-05,0.00046038206827599815,9.59877135726627e-05,0.9999999982322165,9.371924837162806e-05,7.67963602529445e-06,0.49444890190810614,0.9964965990636186,0.0,0.9703710934954015,0.4666666666666667,0.9999795393399803,0.603521830119346,0.04950930904749448,0.00025828498572259275,0.9273647040723869,0.7607432756941583,0.8775753358042688,0.591162414735457,0.0008262027183872118,0.9999999953592746,0.9999999943066804,0.8909847901185619,1.3781893551287784e-05,0.9733923320316624,0.17152135021920611,0.7366568082352706,-0.5416181572778068,0.0005483959418700301,0.002660863918085738,0.6078399177972575,0.9997877836822676,0.03664221483685955,0.15883917468362485,0.6178464160716206,0.21117717939551933,0.0069643137871403865,0.9999999409474609,0.9551957239427763,4.438593767414386e-05,0.9780473536746821,0.9999999999835683,0.1311012343346042,0.32945967664393644,0.9419386571852056,-0.13744595151034958
0.0,0.004802007018228688,0.0,0.9993088908056993,0.0,0.28391422362074,0.0,-0.10134922197676316,0.0,0.9999998076726128,0.0,8.010261263512099e-05,0.0,0.9999999999464838,0.9838403329756131,-0.6116198677642761,0.0,-0.99977582157989,0.0,0.0014910348374559254,0.0,0.999933362474473,0.0,0.08926624371040386,0.0,-0.7971471279029466,0.0,0.9999999814575068,0.0,2.4871969346714824e-05,0.0,0.9999999999948405,0.013403179650433694,0.7699220594183164,0.0,-0.7984293090945447,0.0,0.9999980051326737,0.0,0.015464776755163967,0.0,0.9928393782678459,0.0,-0.824278220317976,0.0,0.00025797830495114497,0.0,0.9999999994449161,0.0,4.303337538469571e-06,0.010737173504432495,0.799898438290668,0.0,0.6253515622418132,0.0,0.999999380590861,0.0,0.008617619967383701,0.0,0.9977747844972997,0.0,-0.4308394751309968,0.0,0.00014375234376780752,0.0,0.9999999998276458,0.0,2.3979336268849522e-06,0.006403303024812943,0.4939433277051283,0.0,-0.6536478807577458,0.0,0.999993575339184,0.0,0.02775066942729642,0.0,0.9769996555688908,0.0,-0.7085385708244809,0.0,0.0004629684842056338,0.0,0.999999998212298,0.0,7.72278004790761e-06,0.49444890190810614,0.9956761828241999,0.0,0.9504851758107244,0.0,0.9999793087999463,0.0,0.04978722183169017,0.0,0.9265564520692836,0.0,0.07072216723899125,0.0,0.000830844305627708,0.0,0.9999999942425308,0.0,1.3859319919548502e-05,0.9864972594311421,0.1550644498838562,0.0,-0.42883781293234025,0.0,0.0026758125562050387,0.0,0.9997853926168877,0.0,0.15972388418087938,0.0,0.5881224228902312,0.0,0.9999999402820854,0.0,4.463529687439526e-05,0.0,0.9999999999833832,0.2077335125899104,0.3229006133525034,0.0,-0.19043500446434497
0.125,0.004828833665143465,0.7499999999999999,0.999301148247781,0.0002157417315696499,0.2854559103388952,0.5454337328661777,-0.7499586553373808,0.21458365796473428,0.999999805517701,0.4835756367499883,8.055011326340231e-05,0.8144257116514318,0.9999999999458842,0.9864926287530005,-0.6214235963744169,0.8863432642954917,-0.9971710878330506,0.05357142857142857,0.001499364634792404,0.9999999999999998,0.9999326158497425,9.264539618823191e-05,0.08976359780926085,0.1280497789421975,-0.6371336065265361,0.21122112211221122,0.9999999812497494,0.11185682326621924,2.501091889610892e-05,0.0725,0.9999999999947826,0.01952984603360948,0.7674490439145797,0.08537625426545851,-0.7800502847780648,0.004866180048661801,0.999997982781401,0.7499999999999999,0.015551165210122156,0.0002660212343159292,0.9927592447992339,0.4605724636750215,-0.6118717374969759,0.014571889082595968,0.00025941952449963675,0.06140132153098118,0.9999999994386968,0.32977601600985224,4.3273785303044475e-06,0.023639946430426936,0.8029960810613306,0.8357598192268383,0.5935632228160833,0.0028790786948176585,0.9999993736507575,0.9999999999999996,0.008665761893895021,9.713033288390447e-05,0.9977498616595839,0.5089178596686338,-0.26904683376116173,0.04307914128883749,0.00014455542948160242,0.19029205128602966,0.9999999998257146,0.656130769665826,2.4113299041300934e-06,0.013300646495275662,0.49645074908050296,0.9220832265192794,-0.6365744110176964,0.00010178117048346055,0.9999935033548284,0.5051777548559948,0.027905660956999933,0.04962339388568896,0.9767429541999366,0.00015074402752432035,-0.2281708850405462,9.700889248181083e-05,0.0004655549001321723,9.59877135726627e-05,0.9999999981922679,0.0001366739038752909,7.765924070520755e-06,0.5805001526471518,0.9947697419320144,0.00018346758441806191,0.925678368743613,0.13333333333333333,0.9999790769683894,0.7499999999999999,0.0500651307610421,0.00025454143241789414,0.9257438993737621,0.8018595075609152,-0.8011526357338304,0.8212797815954335,0.0008354858928503042,0.999997285330339,0.9999999941780219,0.8909847901185619,1.3936746287809136e-05,0.9729945185250148,0.13856440294470665,0.619092706407733,-0.3089139610872133,0.00018279864729001005,0.0026907611937263937,0.7499999999999999,0.9997829881581056,0.02821900089820054,0.16060846540617166,0.5079665146989467,0.8647696981838912,0.025888225121836188,0.9999999396129824,0.5142744851438453,4.4884656074643884e-05,0.9756765910280489,0.999999999983197,0.20758951652215585,0.31632600448536347,0.9839873633794393,-0.24287456742833907
0.25,0.004855660308582998,0.6494834702380792,0.9992933625759914,0.000259187794147554,0.2869968587494173,0.39183992720536476,-0.9997196587596868,0.21458365796473428,0.9999998033507841,0.21458365796473428,8.099761389166752e-05,0.7525676148367505,0.9999999999452812,0.9937272235742265,-0.631130973520307,0.6606992950479753,-0.9853047285146805,0.07142857142857142,0.001507694432024848,0.693126721428565,0.9999318650657301,0.0001544389887385386,0.09026092952473933,0.11294871095100341,-0.44304444064764087,0.132013201320132,0.9999999810408345,0.10738255033557047,2.5149868445502535e-05,0.052,0.9999999999947246,0.02206502354288061,0.7649645560662601,0.07516635820459282,-0.7609722702097153,0.0072992700729927005,0.9999979603056087,0.45635674880951416,0.015637553548994626,0.00017407234510452815,0.9926786670702513,0.5362036454162509,-0.34094646484210034,0.014571889082595968,0.0002608607440475898,0.006903752649295599,0.9999999994324428,0.9353448275862069,4.351419522139321e-06,0.018937563021136538,0.806072181938049,0.9148296068491024,0.5608204228334861,0.007677543186180422,0.9999993666719905,0.9999999999999998,0.008713903800320683,0.00017471759940597818,0.997724800184976,0.11724021797891732,-0.09922013962980991,0.042416031063513895,0.00014535851519530412,0.05063662085185414,0.9999999998237727,0.060825707680441723,2.4247261813752346e-06,0.017132990222445417,0.4989540351199982,0.19925064746672644,-0.6191830754781853,0.0,0.9999934309694476,0.0,0.028060651815823682,0.0,0.976484845130065,0.00010336733315953395,0.32122985355357536,9.700889248181083e-05,0.00046814131605559656,9.59877135726627e-05,0.9999999981721263,9.371924837162806e-05,7.809068093133883e-06,0.49444890190810614,0.9937773547019443,0.0,0.8960791030751191,0.26666666666666666,0.9999788438453098,0.7195867761904633,0.05034303581403281,0.00016373165677650725,0.9249270497573566,0.7423537536907406,-0.936451400117644,0.285135386555423,0.0008401274800549003,0.9999999944311295,0.9999999941131535,0.8909847901185619,1.4014172656069688e-05,0.9782248576639786,0.12202580053137074,0.6779111728860289,-0.18384427291136055,0.00027419797093501506,0.002705709830646462,0.6230234154761808,0.9997805703059534,0.042274591838458594,0.16149291764910714,0.6491833918496392,0.9939397811211521,0.0069643137871403865,0.9999999389401517,0.9551957239427763,4.513401527488972e-05,0.9394070014470889,0.9999999999830097,0.10646776337184775,0.3097361665674024,0.9152976646350659,-0.2946133288563805
0.5625,0.004882486948527983,0.8595824360039365,0.9992855337906666,0.00040901314389594665,0.28853706486677294,0.6466810399954216,-0.7178025310783881,0.42458330034850705,0.999999801171862,0.7525676139054279,8.144511451991649e-05,0.7525676488300245,0.9999999999446749,0.9724835258643503,-0.6407404940772503,0.7013090436121465,-0.9642869571861676,0.19642857142857142,0.0015160242291526796,0.958424899318874,0.999931110122439,9.30032545165916e-05,0.09075823873282506,0.1721101888123339,-0.22526004867539623,0.1782178217821782,0.9999999808307624,0.09545115585384041,2.528881799489566e-05,0.15266666666666667,0.999999999994666,0.019706435565387603,0.7624686330131532,0.15960558883222867,-0.7412123608850922,0.0170316301703163,0.9999979377052971,0.7607399726889993,0.0157239417711365,0.00030652822965775996,0.9925976451169568,0.3877391894709692,-0.03741341951527564,0.014571889082595968,0.0002623019635950009,0.029609774342351326,0.999999999426154,0.09234913793103448,4.375460513974192e-06,0.025347494457976835,0.8091266583985787,0.7350887417433807,0.5271758133173732,0.011516314779270634,0.9999993596545599,0.9999999999999998,0.008762045686549098,0.00016601044231623325,0.9976996000769582,0.09767917244352084,0.07356938378166589,0.006339681606990204,0.00014616160090891208,0.01424670328047799,0.9999999998218201,0.09563377046013179,2.438122458620375e-06,0.016596532921728174,0.5014531649717398,0.2145656049625375,-0.601482558294088,0.00010178117048346055,0.9999933581830415,0.3235053114046507,0.02821564200004153,0.02605228178998673,0.9762253287312677,0.00021998688851900816,0.7734425681777101,9.700889248181083e-05,0.00047072773197588913,0.00027196518845587763,0.9999999981518729,0.0002655378703862795,7.852212115746998e-06,0.45909974355962474,0.9926991068744828,0.0002061319683215504,0.8618406212922,0.5333333333333333,0.9999786094307078,0.8180073353228104,0.05062093696914512,0.00020803435859182562,0.9241059070115456,0.7157307384423032,-0.21078106590019152,0.38665236989520885,0.0008447690672413967,0.9999945753014035,0.9999999940479258,0.8909847868107094,1.4091599024330155e-05,0.9774951147656051,0.10545324450150446,0.7124716854050441,-0.05571213804189242,0.0006397952655150352,0.002720658466961903,0.7348571339605583,0.9997781390604634,0.07484058908472208,0.16237724019939492,0.23106187948193924,0.9536041001551326,0.0069643137871403865,0.9999999382635935,0.03222763716396793,4.538337447513275e-05,0.09235198128021183,0.9999999999828215,0.39040321007589746,0.3031314168566867,0.7414303600424997,-0.3455019993277588
0.25,0.004909313584959113,0.4217663431273404,0.9992776618921444,0.00032943218560742705,0.2900765247073491,0.7011518182955316,-0.05413847576470175,0.34907964665886937,0.999999798980935,0.8450338071782686,8.189261514814917e-05,0.9374999988212949,0.9999999999440653,0.972217942641581,-0.6502506680931722,0.7966842254519165,-0.9343129848105747,0.25,0.001524354026175321,0.8292190887354364,0.9999303510198722,0.0005383107013059064,0.0912555253095094,0.36512496836714947,0.004571865607151154,0.264026402640264,0.9999999806195327,0.4519015659955257,2.54277675442883e-05,0.23866666666666667,0.9999999999946073,0.03243384573414537,0.7599613120659957,0.4153713530992412,-0.7207882633344866,0.009732360097323601,0.999997914980466,0.4217663431273404,0.01581032987590292,0.00031359565353748325,0.9925161789756075,0.3782924895092318,0.269697807151542,0.026553402848590507,0.0002637431831418672,0.029609774342351326,0.9999999994198308,0.09317657019704434,4.3995015058090594e-06,0.02574371141210497,0.8121594285007916,0.7616252299345365,0.49268349541737794,0.02015355086372361,0.9999993525984658,0.9999999999999996,0.008810187552468686,6.08938676163975e-05,0.9976742613390323,0.04819449558850174,0.24416203944832346,0.00324066265226063,0.00014696468662242577,0.03682248140738773,0.9999999998198567,0.10503956263629448,2.4515187358655152e-06,0.008585172557138773,0.5039481178184738,0.062354823585374385,-0.5834816980064276,0.00010178117048346055,0.9999932849956101,0.27927042093999815,0.02837063150592736,0.02126716880815241,0.9759644053775647,0.00019812072188910674,0.9916503980630194,9.700889248181083e-05,0.0004733141478930327,0.00018397645101427018,0.9999999981315081,0.0002655378703862795,7.8953561383601e-06,0.49444890190810614,0.9915350916083261,0.00021185011850267688,0.8231401842146595,0.2,0.9999783737245839,0.3918569839290325,0.05089883420486214,0.00029389909927349895,0.9232804749477347,0.8177208740978,0.7086804082392084,0.9999945799421036,0.0008494106544096928,0.9999945753014035,0.9999999939823387,0.8909835803403857,1.416902539259054e-05,0.9712769195982617,0.0888513461603385,0.5991572240944901,0.0733480401668583,0.0003655972945800201,0.002735607102669377,0.44113422646872347,0.9997756944216685,0.05846194470953655,0.16326143234684823,0.27364979777336323,0.7506414728405366,0.032204055966043074,0.9999999375833076,0.03222763716396793,4.563273367537296e-05,0.6759136672927122,0.9999999999826322,0.35569918478667606,0.2965120733291896,0.8215244943594078,-0.39539374231361324
0.25,0.004936140217857078,0.6666666666666665,0.9992697468807642,0.00019840712960220283,0.29161523428946273,0.45812160130779295,0.6383178948377396,0.21458365796473428,0.9999997967780029,0.3817595060406624,8.234011577636545e-05,0.7525675963267143,0.9999999999434522,0.9859935191423072,-0.6596600210196373,0.6511014528077416,-0.8956612066526854,0.07142857142857142,0.0015326838230921938,0.7499999999999999,0.999929587758033,0.0002489157844136189,0.09175278913078938,0.13656459800229245,0.2341592640369132,0.18646864686468648,0.9999999804071456,0.10738255033557047,2.5566717093680445e-05,0.052,0.9999999999945481,0.027410550829497542,0.757442630705908,0.1527157753716717,-0.6997182792563527,0.009732360097323601,0.9999978921311155,0.6666666666666665,0.015896717862649016,0.00017102448098554074,0.9924342686826596,0.5482405991854983,0.5510154102071133,0.014571889082595968,0.0002651844026881857,0.006903752649295599,0.9999999994134727,0.750315578817734,4.423542497643926e-06,0.017814788976178136,0.8151704108848732,0.8720016038787483,0.4573989334137747,0.0067178502879078695,0.9999993455037082,0.9999999999999996,0.008858329397967862,0.00013790971879825244,0.9976487839747187,0.12698344970973044,0.4074637313825157,0.04327684185606291,0.00014776777233584468,0.048853436811645334,0.9999999998178825,0.16891799230319152,2.464915013110655e-06,0.014653964123044731,0.5064388728777399,0.19740976231341,-0.5651894831289526,0.00010178117048346055,0.9999932114071535,0.3367851699039966,0.02852562032975507,0.04962339388568896,0.975702075445004,0.00015074402752432035,0.9098346106205711,9.700889248181083e-05,0.00047590056380701,9.59877135726627e-05,0.9999999981110316,0.0001366739038752909,7.938500160973186e-06,0.5805001526471518,0.9902854094723246,0.00018346758441806191,0.7801781532734342,0.26666666666666666,0.9999781367269382,0.7499999999999999,0.051176727499667306,0.0002228862675164998,0.9224507573972386,0.7688378073289182,0.9765843832906294,0.6183463392158608,0.000854052241559689,0.9999999783432815,0.9999999939163923,0.8909847911522659,1.4246451760850837e-05,0.9756761844512919,0.07222472497758836,0.6057653288547087,0.20118639917213313,0.0003655972945800201,0.0027505557377655422,0.7499999999999999,0.999773236389601,0.035833523443905266,0.164145493381385,0.5776430592674108,0.4196649973149438,0.0069643137871403865,0.9999999368992941,0.8292249646282032,4.5882092875610325e-05,0.9454532159241356,0.9999999999824418,0.1479505809503208,0.28987845466348133,0.9108479985371264,-0.44414459786587
0.1875,0.0049629668472025755,0.24028692563990456,0.9992617887568676,0.0005253284104710192,0.29315318963337117,0.6544857607466368,0.9912994312667843,0.5489388782412137,0.9999997945630656,0.7525676139054279,8.278761640456523e-05,0.7525676139054279,0.999999999942836,0.9730949502515001,-0.6689670939404776,0.29901610647279586,-0.8486906165715707,0.23214285714285715,0.0015410136199027202,0.5532798119395425,0.9999288203369245,0.0001244884470639711,0.0922500300726677,0.48400196495824466,0.4512231858260525,0.132013201320132,0.999999980193601,0.07755406413124534,2.57056666430721e-05,0.37133333333333335,0.9999999999944887,0.02155786584819135,0.7549126265838334,0.7190690910763163,-0.6780212891174571,0.009732360097323601,0.9999978691572455,0.33747816201058867,0.01598310573072992,0.0035672145144745836,0.9923519142747681,0.1419249990364727,0.7796344605937238,0.014571889082595968,0.00026662562223395337,0.10698478992644309,0.9999999994070802,0.10569581280788178,4.447583489478789e-06,0.07024015198577008,0.8181595247755066,0.31252341683981644,0.42137886552989556,0.0345489443378119,0.9999993383702871,0.9682686078159682,0.00890647122293504,0.0016182774640317325,0.9976231679875577,0.020337369761623123,0.5585980802910728,1.0197845714477335e-05,0.00014857085804916828,0.00021671986230024787,0.9999999998158976,0.0012525832457027173,2.4783112903557946e-06,0.046005754139943754,0.5089254094020443,0.14986782909962335,-0.5466150476598348,0.0,0.9999931374176717,0.0,0.028680608467798577,0.0,0.9754383393116605,0.00010336733315953395,0.5527485549650947,9.700889248181083e-05,0.0004784869797178038,9.59877135726627e-05,0.9999999980904435,9.371924837162806e-05,7.981644183586257e-06,0.49444890190810614,0.9889501684367937,0.0,0.7331769531914855,0.2,0.9999778984377711,0.24028692563990456,0.051454616832044345,0.0002957191886400822,0.9216167582112634,0.8226850796334705,0.346621180094276,0.7294213395706597,0.0008586938286912852,0.7294213361856156,0.9999999938500864,0.8909847881889813,1.4323878129111049e-05,0.9819027015164122,0.055578007302085806,0.3037830759678882,0.32567342928808135,0.0003655972945800201,0.00276550437224706,0.31994575880116816,0.9997707649642942,0.8718025222083686,0.16502942259302852,0.07673911334695803,0.01711915983756595,0.0069643137871403865,0.9999999362115531,0.0069643137871403865,4.613145207584484e-05,0.10568752116752363,0.9999999999822505,0.951906060452086,0.2832308802253883,0.3157707452887006,-0.4916138980059434
0.25,0.004989793472976296,0.7964530359382731,0.999253787520798,0.00025467262509893974,0.29469038676128284,0.4778320586889192,0.8170809428069489,0.20992229487977976,0.9999997923361233,0.21458365796473428,8.323511703274843e-05,0.7525676156516578,0.9999999999422163,0.9904427107826533,-0.6781704437979957,0.8253222487294882,-0.7938374727214348,0.08928571428571429,0.0015493434166063225,0.8982265179691366,0.99992804875655,6.355522152262483e-05,0.09274724801115276,0.14709116002713515,0.6441544599036553,0.1848184818481848,0.9999999799788991,0.116331096196868,2.5844616192463257e-05,0.11433333333333333,0.999999999994429,0.01600391754714589,0.7523713375199753,0.09432514229464473,-0.6557167352344002,0.0072992700729927005,0.9999978460588561,0.592906071876546,0.01606949347950077,0.00021878751481071954,0.9922691157887866,0.5062977978354589,0.9336900651618366,0.014571889082595968,0.0002680668417791672,0.006903752649295599,0.9999999994006529,0.5450661945812808,4.47162448131365e-06,0.021470218242062244,0.8211266899840381,0.8975185095983783,0.38468121269603023,0.005758157389635317,0.9999993311982025,0.9999999999999998,0.008954613027258636,5.253330758652738e-05,0.9975974133811086,0.15654163291516376,0.6930520379576837,0.04840673363126887,0.00014937394376239604,0.06080894067030995,0.9999999998139019,0.2875831280834406,2.4917075676009333e-06,0.008725987731364541,0.511407706679033,0.17695621392897828,-0.5277676665207138,0.00010178117048346055,0.9999930630271647,0.2624754658591289,0.02883559591633181,0.10988037217545413,0.9751731973576357,0.00013043972993941188,0.028428541397380887,9.700889248181083e-05,0.0004810733956253967,9.59877135726627e-05,0.9999999980697438,9.371924837162806e-05,8.024788206199312e-06,0.6465674592260139,0.9875294838641864,0.00014826419779420224,0.6823799204377333,0.26666666666666666,0.9999776588570829,0.7964530359382729,0.05173250218047729,0.00020739564634568862,0.9207784812608892,0.7752051438947508,-0.6020239375552833,0.6425649832487633,0.0008633354158043815,0.9999999953592746,0.9999999937834211,0.8909847902563891,1.4401304497371177e-05,0.9753996153094224,0.03891582507450277,0.6515183086819201,0.4447354466966578,0.00027419797093501506,0.002780453006110588,0.6946795539074094,0.999768280145781,0.030607192488818682,0.16591321927190789,0.5847777752824128,-0.38834616664787713,0.019580254676937588,0.9999999355200845,0.9963527747209558,4.638081127607648e-05,0.990832537947597,0.9999999999820581,0.16632051815543666,0.2765696700526169,0.9937570250971204,-0.5376646726146438
0.125,0.005016620095158933,0.4841962570206111,0.9992457431729004,0.0002591866111839608,0.2962268216973668,0.3939116444036469,0.20831656458141745,0.21458365796473428,0.999999790097176,0.21458365796473428,8.368261766091497e-05,0.6180716261426153,0.9999999999415933,0.99373606763137,-0.6872686436167121,0.6568398019340792,-0.7316112456294094,0.03571428571428571,0.0015576732132024226,0.6131471927654583,0.9999272730169125,6.27610110098403e-05,0.09324444282225867,0.08296490366246384,0.8026345950748742,0.15841584158415842,0.9999999797630397,0.10738255033557047,2.5983565741853916e-05,0.051,0.999999999994369,0.009311547089273661,0.7498188015032325,0.023217357380956604,-0.6328246043516799,0.004866180048661801,0.9999978228359472,0.4841962570206111,0.016155881108316703,0.0001741901829833044,0.9921858732617677,0.5391941486058831,0.9984485027833445,0.014571889082595968,0.00026950806132382423,0.006903752649295599,0.9999999993941909,0.7032135160098523,4.495665473148508e-06,0.018941911024883195,0.8240718269106297,0.9200990698849644,0.3473649854115049,0.0047984644913627635,0.9999993239874544,0.9999999999999996,0.009002754810827067,7.115080331843657e-05,0.9975715201589501,0.1926017694951528,0.8068106521348639,0.043419111188300503,0.0001501770294755275,0.04975610256605324,0.9999999998118955,0.34473204315778355,2.5051038448460715e-06,0.011391344780943462,0.513885744031664,0.29752695320848094,-0.5086567509253769,0.0,0.9999929882356327,0.0,0.02899058267162872,0.0,0.9749066499650576,0.00010336733315953395,-0.5044925213324712,9.700889248181083e-05,0.0004836598115297715,9.59877135726627e-05,0.9999999980489326,9.371924837162806e-05,8.067932228812354e-06,0.49444890190810614,0.9860234784991249,0.0,0.6280500434158911,0.13333333333333333,0.9999774179848738,0.6131471927654583,0.05201038352345051,0.00016363377799248787,0.9199359304370512,0.7436976347689317,-0.997171023392149,0.46385153991656725,0.0008679770028988777,0.9999999953592746,0.9999999937163965,0.8909847932196737,1.4478730865631217e-05,0.97822855309262,0.022242814538514857,0.6739844762851555,0.5563891365206899,0.00018279864729001005,0.0027954016393527867,0.6131471927654583,0.9997657819340948,0.042272119032274035,0.16679688270825865,0.6528428444164964,-0.7275832216757463,0.24402216632604937,0.9999999348248884,0.9551957239427763,4.6630170476305245e-05,0.9656123957018381,0.9999999999818646,0.10657579334569772,0.26989514483934623,0.9206264246860603,-0.5821640446521095
